Year|MainOustandingTaxLiab|SecondaryTaxLiab|ContestedTaxLiab|TotalTaxLiab|UncontestedTaxLiab|BudgetType|ID
2018|44605|8127|0|52732|52732|DateBudget|542
2018|86420|63457|0|149877|149877|DateBudget|543
2018|72076|44441|0|116517|116517|DateBudget|544
2018|968066|1163126|0|2131192|2131192|DateBudget|545
2018|120938|47475|0|168413|168413|DateBudget|546
2018|35877|49426|0|85303|85303|DateBudget|547
2018|3107501|1318619|3749260|4426120|676860|DateBudget|548
2018|237487|90254|0|327741|327741|DateBudget|549
2018|57913|50196|0|108109|108109|DateBudget|550
2018|163592|27543|0|191135|191135|DateBudget|551
2018|4331394|2256887|0|6588281|6588281|DateBudget|552
2018|229856|30564|0|260420|260420|DateBudget|553
2018|717474|523766|0|1241240|1241240|DateBudget|554
2018|14234|19704|0|33938|33938|DateBudget|555
2018|33983|16462|0|50445|50445|DateBudget|556
2018|14300|108362|535|122662|122127|DateBudget|557
2018|390206|881|0|391087|391087|DateBudget|558
2018|269270|1184|0|270454|270454|DateBudget|559
2018|158661|58581|0|217242|217242|DateBudget|560
2018|0|349774|0|349774|349774|DateBudget|561
2018|144488|89756|0|234244|234244|DateBudget|562
2018|4538568|1113093|0|5651661|5651661|DateBudget|563
2018|3609489|4008055|0|7617544|7617544|DateBudget|564
2018|1402610|486289|0|1888899|1888899|DateBudget|565
2018|12696|6525|0|19221|19221|DateBudget|566
2018|71268|37195|0|108463|108463|DateBudget|567
2018|1298578|1098318|0|2396896|2396896|DateBudget|568
2018|706124|378876|962855|1085000|122145|DateBudget|569
2018|517075|692607|0|1209682|1209682|DateBudget|570
2018|138667|59132|0|197799|197799|DateBudget|571
2018|5420281|2715528|0|8135809|8135809|DateBudget|572
2018|745238|613442|1178259|1358680|180421|DateBudget|573
2018|48579|12498|0|61077|61077|DateBudget|574
2018|47326|46646|0|93972|93972|DateBudget|575
2018|92636|29621|0|122257|122257|DateBudget|576
2018|175713|693|0|176406|176406|DateBudget|577
2018|112433|16285|0|128718|128718|DateBudget|578
2018|170922|51668|0|222590|222590|DateBudget|579
2018|30500|21750|0|52250|52250|DateBudget|580
2018|198383|53148|0|251531|251531|DateBudget|581
2018|89299|19573|0|108872|108872|DateBudget|582
2018|170661|64328|0|234989|234989|DateBudget|583
2018|181105|117852|0|298957|298957|DateBudget|584
2018|187729|3779|0|191508|191508|DateBudget|585
2018|1454616|1040169|0|2494785|2494785|DateBudget|586
2018|2083550|130366|0|2213916|2213916|DateBudget|587
2018|74559|44510|0|119069|119069|DateBudget|588
2018|42815|49454|0|92269|92269|DateBudget|589
2018|251779|62019|0|313798|313798|DateBudget|590
2018|6804|12769|0|19573|19573|DateBudget|591
2018|42687|12994|0|55681|55681|DateBudget|592
2018|3091531|1895264|2890139|4986795|2096656|DateBudget|593
2018|571808|12223|0|584031|584031|DateBudget|594
2018|580318|39370|0|619688|619688|DateBudget|595
2018|12655630|4990843|0|17646473|17646473|DateBudget|596
2018|355544|394902|0|750446|750446|DateBudget|597
2018|18699|111079|0|129778|129778|DateBudget|598
2018|926582|4461925|0|5388507|5388507|DateBudget|599
2018|1249929|178137|0|1428066|1428066|DateBudget|600
2018|210481|58734|0|269215|269215|DateBudget|601
2018|1159974|427598|0|1587572|1587572|DateBudget|602
2018|159166|174939|0|334105|334105|DateBudget|603
2018|52102|68578|0|120680|120680|DateBudget|604
2018|180339|0|0|180339|180339|DateBudget|605
2018|87679|74304|0|161983|161983|DateBudget|606
2018|187060|16400|0|203460|203460|DateBudget|607
2018|3650|11553|0|15203|15203|DateBudget|608
2018|1002868|29532|0|1032400|1032400|DateBudget|609
2018|813519|425497|0|1239016|1239016|DateBudget|610
2018|82757|5363325|0|5446082|5446082|DateBudget|611
2018|38844|46231|0|85075|85075|DateBudget|612
2018|142412|503625|0|646037|646037|DateBudget|613
2018|177028|59218|0|236246|236246|DateBudget|614
2018|143034|26113|0|169147|169147|DateBudget|615
2018|292035|200087|0|492122|492122|DateBudget|616
2018|60850|198490|0|259340|259340|DateBudget|617
2018|37425|24206|0|61631|61631|DateBudget|618
2018|59638|34547|0|94185|94185|DateBudget|619
2018|71419|59344|0|130763|130763|DateBudget|620
2018|562289|1196|0|563485|563485|DateBudget|621
2018|650042|298964|0|949006|949006|DateBudget|622
2018|381186|0|0|381186|381186|DateBudget|623
2018|1325445|523248|0|1848693|1848693|DateBudget|624
2018|304692|176092|0|480784|480784|DateBudget|625
2018|117858|19598|0|137456|137456|DateBudget|626
2018|21265|6791|0|28056|28056|DateBudget|627
2018|84639|335047|0|419686|419686|DateBudget|628
2018|14760238|5450296|0|20210534|20210534|DateBudget|629
2018|86697|40081|0|126778|126778|DateBudget|630
2018|63079|30789|0|93868|93868|DateBudget|631
2018|173579|17424|0|191003|191003|DateBudget|632
2018|9439|26026|0|35465|35465|DateBudget|633
2018|7975927|4552640|0|12528567|12528567|DateBudget|634
2018|9461077|5780344|0|15241421|15241421|DateBudget|635
2018|16180|37738|0|53918|53918|DateBudget|636
2018|650229|160266|0|810495|810495|DateBudget|637
2018|61186|1677|0|62863|62863|DateBudget|638
2018|426920|329685|0|756605|756605|DateBudget|639
2018|178670|15115|0|193785|193785|DateBudget|640
2018|640878|433630|0|1074508|1074508|DateBudget|641
2018|500724|1336|0|502060|502060|DateBudget|642
2018|40004|36294|0|76298|76298|DateBudget|643
2018|138547|19235|0|157782|157782|DateBudget|644
2018|628734731|316138166|0|944872897|944872897|DateBudget|645
2018|54676|40608|0|95284|95284|DateBudget|646
2018|46296|2983|0|49279|49279|DateBudget|647
2018|418878|113612|0|532490|532490|DateBudget|648
2018|3252503|1353911|0|4606414|4606414|DateBudget|649
2018|13511715|10181193|0|23692908|23692908|DateBudget|650
2018|46617|76363|0|122980|122980|DateBudget|651
2018|94722|0|0|94722|94722|DateBudget|652
2018|266345|117135|0|383480|383480|DateBudget|653
2018|425309|36379|0|461688|461688|DateBudget|654
2018|120628|87014|0|207642|207642|DateBudget|655
2018|99650|36094|0|135744|135744|DateBudget|656
2018|128935|6643|0|135578|135578|DateBudget|657
2018|616931|1604962|0|2221893|2221893|DateBudget|658
2018|583968|180389|0|764357|764357|DateBudget|659
2018|125543|108513|0|234056|234056|DateBudget|660
2018|22174|375153|0|397327|397327|DateBudget|661
2018|3453559|948446|0|4402005|4402005|DateBudget|662
2018|83598|72965|0|156563|156563|DateBudget|663
2018|66966|160489|0|227455|227455|DateBudget|664
2018|28425|21119|0|49544|49544|DateBudget|665
2018|53777|47297|0|101074|101074|DateBudget|666
2018|63539|35342|0|98881|98881|DateBudget|667
2018|8858904|1239015|0|10097919|10097919|DateBudget|668
2018|181915|159883|0|341798|341798|DateBudget|669
2018|54659|41721|0|96380|96380|DateBudget|670
2018|497733|114944|0|612677|612677|DateBudget|671
2018|244502|115409|0|359911|359911|DateBudget|672
2018|422488|47170|0|469658|469658|DateBudget|673
2018|29023|28526|0|57549|57549|DateBudget|674
2018|30262|66649|0|96911|96911|DateBudget|675
2018|248065|59285|0|307350|307350|DateBudget|676
2018|24614|37859|0|62473|62473|DateBudget|677
2018|128857|12663|0|141520|141520|DateBudget|678
2018|2939634|3551073|0|6490707|6490707|DateBudget|679
2018|12957|16541|0|29498|29498|DateBudget|680
2018|82804|21867|0|104671|104671|DateBudget|681
2018|258385|130481|0|388866|388866|DateBudget|682
2018|187921|223430|0|411351|411351|DateBudget|683
2018|413828|355498|0|769326|769326|DateBudget|684
2018|33548|52581|0|86129|86129|DateBudget|685
2018|124733|95042|0|219775|219775|DateBudget|686
2018|3385002|1420325|0|4805327|4805327|DateBudget|687
2018|1253726|989349|0|2243075|2243075|DateBudget|688
2018|52744|15978|0|68722|68722|DateBudget|689
2018|122771|68838|0|191609|191609|DateBudget|690
2018|3336309|53|0|3336362|3336362|DateBudget|691
2018|202614|8234|0|210848|210848|DateBudget|692
2018|376819|17358|0|394177|394177|DateBudget|693
2018|132704|46226|0|178930|178930|DateBudget|694
2018|520913|142407|0|663320|663320|DateBudget|695
2018|110305|3847|0|114152|114152|DateBudget|696
2018|70656|50336|0|120992|120992|DateBudget|697
2018|370842|260673|0|631515|631515|DateBudget|698
2018|65265|12108|0|77373|77373|DateBudget|699
2018|380410|133810|0|514220|514220|DateBudget|700
2018|276701|152092|0|428793|428793|DateBudget|701
2018|100064|25468|0|125532|125532|DateBudget|702
2018|157195|185402|0|342597|342597|DateBudget|703
2018|64346|11451|0|75797|75797|DateBudget|704
2018|91716|79134|0|170850|170850|DateBudget|705
2018|227513|33232|0|260745|260745|DateBudget|706
2018|663058|545305|0|1208363|1208363|DateBudget|707
2018|146494|0|0|146494|146494|DateBudget|708
2018|2432170|1373788|0|3805958|3805958|DateBudget|709
2018|56856|50415|0|107271|107271|DateBudget|710
2018|86177|36665|0|122842|122842|DateBudget|711
2018|7021|535681|0|542702|542702|DateBudget|712
2018|353822|120086|0|473908|473908|DateBudget|713
2018|10276|88957|0|99233|99233|DateBudget|714
2018|122483|34110|0|156593|156593|DateBudget|715
2018|6997958|6079730|0|13077688|13077688|DateBudget|716
2018|26945|48439|0|75384|75384|DateBudget|717
2018|432943|414357|0|847300|847300|DateBudget|718
2018|1409935|91955|0|1501890|1501890|DateBudget|719
2018|75062|40477|0|115539|115539|DateBudget|720
2018|1007023|229493|0|1236516|1236516|DateBudget|721
2018|440015|181457|0|621472|621472|DateBudget|722
2018|114176|60194|0|174370|174370|DateBudget|723
2018|2281005|681989|0|2962994|2962994|DateBudget|724
2018|59976|48142|0|108118|108118|DateBudget|725
2018|229417|160048|0|389465|389465|DateBudget|726
2018|211361|0|0|211361|211361|DateBudget|727
2018|76764|38778|0|115542|115542|DateBudget|728
2018|116959|49914|0|166873|166873|DateBudget|729
2018|404697|160287|0|564984|564984|DateBudget|730
2018|36222|74022|0|110244|110244|DateBudget|731
2018|374947|62782|0|437729|437729|DateBudget|732
2018|125110|27314|0|152424|152424|DateBudget|733
2018|34820|32521|0|67341|67341|DateBudget|734
2018|26042|13822|0|39864|39864|DateBudget|735
2018|115690|54042|0|169732|169732|DateBudget|736
2018|207472|81202|0|288674|288674|DateBudget|737
2018|205867|6028|0|211895|211895|DateBudget|738
2018|156869|77246|0|234115|234115|DateBudget|739
2018|45535634|14149538|0|59685172|59685172|DateBudget|740
2018|556362|0|0|556362|556362|DateBudget|741
2018|20091|115337|0|135428|135428|DateBudget|742
2018|869246|200325|0|1069571|1069571|DateBudget|743
2018|630654|276094|0|906748|906748|DateBudget|744
2018|134727|86169|0|220896|220896|DateBudget|745
2018|278443|72950|0|351393|351393|DateBudget|746
2018|10312809|2868316|0|13181125|13181125|DateBudget|747
2018|1705974|967092|0|2673066|2673066|DateBudget|748
2018|19696503|5265212|0|24961715|24961715|DateBudget|749
2018|48628|13124|0|61752|61752|DateBudget|750
2018|9634014|683987|0|10318001|10318001|DateBudget|751
2018|46387|3|0|46390|46390|DateBudget|752
2018|208721|99383|0|308104|308104|DateBudget|753
2018|67341|48997|0|116338|116338|DateBudget|754
2018|138673|18945|0|157618|157618|DateBudget|755
2018|1451392|922214|0|2373606|2373606|DateBudget|756
2018|199030|48490|0|247520|247520|DateBudget|757
2018|206988|128165|0|335153|335153|DateBudget|758
2018|2212810|413983|0|2626793|2626793|DateBudget|759
2018|302137|54689|0|356826|356826|DateBudget|760
2018|72624|27586|0|100210|100210|DateBudget|761
2018|132413|83435|0|215848|215848|DateBudget|762
2018|18315|33282|0|51597|51597|DateBudget|763
2018|62599|17330|0|79929|79929|DateBudget|764
2018|2277555|214893|0|2492448|2492448|DateBudget|765
2018|689922|0|0|689922|689922|DateBudget|766
2018|329845|124954|0|454799|454799|DateBudget|767
2018|390432|8935|0|399367|399367|DateBudget|768
2018|910802|357090|0|1267892|1267892|DateBudget|769
2018|295249|155079|0|450328|450328|DateBudget|770
2018|118492|138558|0|257050|257050|DateBudget|771
2018|2069851|51255|0|2121106|2121106|DateBudget|772
2018|374193|91452|0|465645|465645|DateBudget|773
2018|423027|253219|616134|676246|60112|DateBudget|774
2018|547921|209391|0|757312|757312|DateBudget|775
2018|423264|96294|0|519558|519558|DateBudget|776
2018|212592|12584|0|225176|225176|DateBudget|777
2018|2085340|1303567|2978788|3388907|410119|DateBudget|778
2018|69555|0|0|69555|69555|DateBudget|779
2018|247105|188765|0|435870|435870|DateBudget|780
2018|2598|8881|0|11479|11479|DateBudget|781
2018|262664|21968|0|284632|284632|DateBudget|782
2018|94451|12745|0|107196|107196|DateBudget|783
2018|2028467|300027|0|2328494|2328494|DateBudget|784
2018|660550|314173|0|974723|974723|DateBudget|785
2018|193581|7635|0|201216|201216|DateBudget|786
2018|186202|7487|0|193689|193689|DateBudget|787
2018|54879|19336|0|74215|74215|DateBudget|788
2018|78887|54775|0|133662|133662|DateBudget|789
2018|184709|131278|0|315987|315987|DateBudget|790
2018|372135|0|0|372135|372135|DateBudget|791
2018|74137|189039|0|263176|263176|DateBudget|792
2018|74385|24580|0|98965|98965|DateBudget|793
2018|142445|12591|0|155036|155036|DateBudget|794
2018|19760|54179|0|73939|73939|DateBudget|795
2018|151522|62292|0|213814|213814|DateBudget|796
2018|328228|513760|0|841988|841988|DateBudget|797
2018|127065|162797|0|289862|289862|DateBudget|798
2018|3597963|347732|0|3945695|3945695|DateBudget|799
2018|1121872|1728648|0|2850520|2850520|DateBudget|800
2018|77860|324660|0|402520|402520|DateBudget|801
2018|1207766|225282|0|1433048|1433048|DateBudget|802
2018|73263|723|0|73986|73986|DateBudget|803
2018|307602|24865|0|332467|332467|DateBudget|804
2018|68401|16812|0|85213|85213|DateBudget|805
2018|23140|16077|0|39217|39217|DateBudget|806
2018|12657|9340|0|21997|21997|DateBudget|807
2018|69888|45406|0|115294|115294|DateBudget|808
2018|108949|43113|0|152062|152062|DateBudget|809
2018|79705|69685|0|149390|149390|DateBudget|810
2018|88555|20911|0|109466|109466|DateBudget|811
2018|9404|24180|0|33584|33584|DateBudget|812
2018|795549|4421|0|799970|799970|DateBudget|813
2018|102525|14549|0|117074|117074|DateBudget|814
2018|490830|253786|0|744616|744616|DateBudget|815
2018|2493278|2199933|0|4693211|4693211|DateBudget|816
2018|164020|28618|0|192638|192638|DateBudget|817
2018|73762|273131|0|346893|346893|DateBudget|818
2018|50689|37291|0|87980|87980|DateBudget|819
2018|79771|93567|0|173338|173338|DateBudget|820
2018|36308|98726|33043|135034|101991|DateBudget|821
2018|92793|14617|0|107410|107410|DateBudget|822
2018|229866|146722|0|376588|376588|DateBudget|823
2018|34960856|22130983|0|57091839|57091839|DateBudget|824
2018|61430|1202|0|62632|62632|DateBudget|825
2018|393391|95470|0|488861|488861|DateBudget|826
2018|728844|0|0|728844|728844|DateBudget|827
2018|55071|23838|0|78909|78909|DateBudget|828
2018|680459|1710608|0|2391067|2391067|DateBudget|829
2018|3298987|1777899|4105050|5076886|971836|DateBudget|830
2018|388941|91794|0|480735|480735|DateBudget|831
2018|10731983|7265361|0|17997344|17997344|DateBudget|832
2018|234022|146534|229915|380556|150641|DateBudget|833
2018|64290|9785|0|74075|74075|DateBudget|834
2018|80047|8734|0|88781|88781|DateBudget|835
2018|64755|1707|0|66462|66462|DateBudget|836
2018|3739309|2681734|0|6421043|6421043|DateBudget|837
2018|85571|142879|0|228450|228450|DateBudget|838
2018|77713|0|0|77713|77713|DateBudget|839
2018|38498|8536|0|47034|47034|DateBudget|840
2018|128634|6303|0|134937|134937|DateBudget|841
2018|91915|52096|0|144011|144011|DateBudget|842
2018|211103|107247|0|318350|318350|DateBudget|843
2018|156940|56253|0|213193|213193|DateBudget|844
2018|378984|107371|0|486355|486355|DateBudget|845
2018|1252288|320739|0|1573027|1573027|DateBudget|846
2018|136074|17714|0|153788|153788|DateBudget|847
2018|1873962|984791|0|2858753|2858753|DateBudget|848
2018|28718|30561|0|59279|59279|DateBudget|849
2018|1666557|3145|0|1669702|1669702|DateBudget|850
2018|123665|24075|0|147740|147740|DateBudget|851
2018|50849|461|0|51310|51310|DateBudget|852
2018|63562|47702|0|111264|111264|DateBudget|853
2018|90343|20033|0|110376|110376|DateBudget|854
2018|391480|0|0|391480|391480|DateBudget|855
2018|3105862|2013305|0|5119167|5119167|DateBudget|856
2018|142065|92486|140620|234551|93931|DateBudget|857
2018|10677|463|0|11140|11140|DateBudget|858
2018|91914|221|0|92135|92135|DateBudget|859
2018|175153|75691|0|250844|250844|DateBudget|860
2018|110493|14441|0|124934|124934|DateBudget|861
2018|1195893|6807|0|1202700|1202700|DateBudget|862
2018|29605|410|0|30015|30015|DateBudget|863
2018|2956610|4539800|0|7496410|7496410|DateBudget|864
2018|43019|24158|0|67177|67177|DateBudget|865
2018|386227|177494|0|563721|563721|DateBudget|866
2018|10868259|5866453|0|16734712|16734712|DateBudget|867
2018|456|1071|0|1527|1527|DateBudget|868
2018|45150|43803|0|88953|88953|DateBudget|869
2018|25694|33877|0|59571|59571|DateBudget|870
2018|290336|142270|0|432606|432606|DateBudget|871
2018|8114429|2389674|0|10504103|10504103|DateBudget|872
2018|41649|48850|0|90499|90499|DateBudget|873
2018|42096|5395|0|47491|47491|DateBudget|874
2018|25044|71343|0|96387|96387|DateBudget|875
2018|47879|5187|0|53066|53066|DateBudget|876
2018|219706|0|0|219706|219706|DateBudget|877
2018|109126|74624|0|183750|183750|DateBudget|878
2018|69843|21248|0|91091|91091|DateBudget|879
2018|411773|43474|0|455247|455247|DateBudget|880
2018|8057778|13575284|0|21633062|21633062|DateBudget|881
2018|365206|6727|0|371933|371933|DateBudget|882
2018|857450|1108611|0|1966061|1966061|DateBudget|883
2018|2583136|1981314|0|4564450|4564450|DateBudget|884
2018|90157|0|0|90157|90157|DateBudget|885
2018|45623|57445|0|103068|103068|DateBudget|886
2018|103911|467|0|104378|104378|DateBudget|887
2018|3464408|1638999|0|5103407|5103407|DateBudget|888
2018|7509085|4416351|0|11925436|11925436|DateBudget|889
2018|952702|1251874|0|2204576|2204576|DateBudget|890
2018|357292|35150|0|392442|392442|DateBudget|891
2018|17549|2571|0|20120|20120|DateBudget|892
2018|790135|144708|0|934843|934843|DateBudget|893
2018|15801|26110|0|41911|41911|DateBudget|894
2018|21115|486697|0|507812|507812|DateBudget|895
2018|18899|984|0|19883|19883|DateBudget|896
2018|293884|59820|0|353704|353704|DateBudget|897
2018|5309862|2427973|0|7737835|7737835|DateBudget|898
2018|116341|8304|0|124645|124645|DateBudget|899
2018|106728|0|0|106728|106728|DateBudget|900
2018|52751|132672|0|185423|185423|DateBudget|901
2018|101808|34421|0|136229|136229|DateBudget|902
2018|3864831|360327|0|4225158|4225158|DateBudget|903
2018|134072|15709|0|149781|149781|DateBudget|904
2018|163132|11038|0|174170|174170|DateBudget|905
2018|130974|30586|0|161560|161560|DateBudget|906
2018|50423|50925|0|101348|101348|DateBudget|907
2018|38980204|23332600|0|62312804|62312804|DateBudget|908
2018|87188|90110|0|177298|177298|DateBudget|909
2018|183516|358|0|183874|183874|DateBudget|910
2018|238175|88930|0|327105|327105|DateBudget|911
2018|2696868|2056139|4444060|4753007|308947|DateBudget|912
