ID|TotalSales|TotalNetSales|TotalOtherIncome|OwnWorkCapitalised|ChangeInventoryProd|OtherOperatingIncome|iOOIProvisionRelease|iOOISubsidies|iOOISubsidiesExtraord|iOOIExtraordinary|TotalRevenues|Cogs|iCogsRawMaterials|iCogsMerchandise|iCogsSubdeliveries|PersonnelExpenses|SGAOtherOpExpenses|iSGABadDebtProv|iSGAExtraordinary|DepreciationAndAmortization|Ebit|Ebitda|EbitdaMargin|TradingMargin|ProductionMargin|InterestIncome|InterestExpense|NetInterestResult|FXGains|FXLosses|NetFXResult|GroupInvestResult|iSubsidiarySales|NetFinancialResult|ExtraordinaryIncome|iExtraordFixedAssetsReval|iExtraordProvRelease|ExtraordinaryExpenses|iExtraordFAWriteDowns|iExtraordProvTransfer|NetExtraordinaryResult|IncomeTaxes|NetProfitLoss|CashBankDeposits|STSecurities|OtherSTFinAssets|CashAndCashEquivalents|TradeReceivables|IntragroupReceivables|ReceivablesTaxAuthority|OtherReceivables|iOtherReceivablesOwners|TotalReceivables|RawMaterials|Merchandise|TotalInventory|PrepaidExpenses|TotalCurrentAssets|LandBuildings|PlantMachinery|FurnitureEquipment|AdvancesTangibleAssets|TangibleAssetsInProgress|TangibleFixedAssets|RightsPatents|OtherCapitalizedExpenses|IntangibleFixedAssets|OtherLTFinancialAssets|TotalFixedAssets|TotalAssets|STBankLoans|OtherSTLoansNonBank|SubtotalSTInterestBearingDebt|STAccountsPayables|STIntragroupPayables|STProvisions|AccruedExpenses|PayablesTaxAuthority|DividendsPayable|OtherSTLiabilities|TotalSTLiabilities|LTBankLoans|SHLoansGranted|CapitalizedLeaseObligations|SubtotalLTInterestBearingDebt|OtherLTLiabilities|TotalLTLiabilities|TotalLiabilities|SeniorDebt|ShareCapital|SharePremium|RevaluationReserve|OtherReserves|AccumulatedRetainedEarnings|TreasuryStock|OtherEquity|Equity|EquityRatio|BalFigCheck|NoEmployeesEop|NoEmployeesAvg|ProductivityPerEmployee|AvgEmployeeCost|CollectionPeriod|InventoryPeriod|PayablesPeriod|CurrentRatio|QuickRatio|LiquidAssetsRatio|OperatingCycle|FinancingGap|WorkingCapitalNeed|NetSeniorDebtByEbitda|InterestCover|EBITDAInterestCoverage|EstimatedInterestRate|AssetTurnover|FixedAssetTurnover|CurrentAssetTurnover|Gearing|Leverage|STFinancingRatio|WkLoansRatio|ReturnOnAssets|ReturnOnFixedAssets|ReturnOnCurrentAssets|ReturnOnEquity|CFSustTotalSales|CFSustEBITDA|CFMaintCapex|CFInterestExpense|CFIncomeTax|CFMandatoryDividends|CFFreeCashFlow|CFMultiplier|CFCashFlowValuation|CFMaxLeverageST|CFMaxLeverageLT|CFSeniorDebt|CFWkExcessDeficit|CFHeadroomAvailable|CFHeadroomST|CFHeadroomLT|CFSeniorDebtByFCF|CFHeadroomByFCF|EstimatedFreeAssets|TotalOverdueDebts|TotalOverduePayables|OverduePayables1M|OverduePayables3M|OverduePayables12M|OverdueTaxDebts|OverdueDebtsOther|iTotalOverdueReceivables|TotalOverdueReceivables|OverdueReceivablesBacklog|iOverdueReceivablesBudget|OverdueTaxReceivables|LTReceivables|UnsaleableInventory|ShareOverdueDebts|ShareOverduePayables|ShareOverdueReceivables|ShareUnsaleableInventory
810|8199259|8199259|240884|0|0|240884|0|0|0|0|8440143|6889867|5172929|377492|1339446|2665846|152654|0|0|163741|-1431965|-1268224|(0.15)|4.37|1|0|39987|-39987|51689|191322|-139633|0|0|-179620|0|0|0|0|0|0|0|0|-1611585|80289|0|1128|81417|775548|0|383172|-46|0|1158674|2529187|403008|2932195|6471|4178757|378214|314695|437003|0|8917|1138829|7287|651|7938|0|1146767|5325524|0|2973244|2973244|1090047|0|0|2419|90879|0|5454757|9611346|0|0|155169|155169|0|155169|9766515|3128413|200|0|0|40|-4441231|0|0|-4440991|-1|0|64|54|151838|49368|35|155|58|0.43|0.13|0.02|190|132|-5432589|-2.40|-35|-32|0|2|7|2|-1|1|0|0|0|-1|0|0|8199260|-1268223|49122|39988|-235512|0|-1121821|4|-4487284|-2547233|-1940051|3128414|5432589|-13048287|-13048287|0|-8|12|1799863|0|0|0|0|0|0|0|0|0|0|0|0|1350|0|0|0|0|0
811|8196973|8196973|0|0|0|0|0|0|0|0|8196973|5199946|548617|3487875|1163454|2437773|41846|0|0|182077|335331|517408|0.06|1.24|2|14|5671|-5657|52142|11386|40756|0|0|35099|0|0|0|0|0|0|0|65964|304466|375625|0|1|375626|1974794|0|71154|181134|0|2227082|145414|591933|737347|402212|3742267|0|443525|103637|0|20536|567698|1667|0|1667|2948|572313|4314580|121344|99663|221007|1914395|11027|0|0|161768|0|3908|2312105|0|0|170247|170247|0|170247|2482352|391254|200|0|0|40|1831988|0|0|1832228|0|0|49|49|167285|49750|88|52|135|1.62|1.30|0.09|140|5|1430162|0.03|60|91|0|2|14|2|0|0|0|0|0|1|0|0|8196974|517409|54623|5672|52746|0|404368|4|1617473|873331|744142|391255|-1551506|2777724|873331|1904393|-3|7|527492|648334|648334|188114|422014|38206|0|0|404926|0|404926|0|0|2948|0|0|0|0|0
812|8055533|8055533|0|0|0|0|0|0|0|0|8055533|6458769|264595|5963057|231117|1036552|68109|0|0|45097|447006|492103|0.06|1.34|0|0|13034|-13034|0|-76802|76802|16957|0|80725|0|0|0|0|0|0|0|72858|454873|48070|0|0|48070|852942|0|11065|1|0|864008|0|3032932|3032932|0|3945010|447630|101559|10632|0|43294|603115|1254|0|1254|0|604369|4549379|271436|420663|692099|1663441|0|0|0|511665|0|35849|2903054|0|0|36560|36560|0|36560|2939614|728659|200|0|22045|1013042|574478|0|0|1609765|0|0|33|33|244107|31411|39|171|94|1.36|0.31|0.01|210|116|1041956|1.38|35|38|0|2|13|2|0|0|0|0|0|1|0|0|8055534|492104|13529|13035|69436|0|396104|4|1584418|1685985|-101567|728660|-1313392|2169150|1685985|483165|-1|5|1237756|2088565|1663441|1663441|0|0|1642|420663|852944|0|0|0|0|0|0|1|1|0|0
813|8055465|8055465|54437|0|50533|3904|3407|0|0|0|8109902|6870700|5630487|784978|455235|728605|38079|0|0|75282|397236|472518|0.06|1.07|1|4|11764|-11760|79018|178626|-99608|0|0|-111368|0|0|0|0|0|0|0|41366|244502|280135|0|0|280135|2161708|0|22890|10704|0|2195302|89957|106724|196681|5668|2677786|0|151233|11902|0|0|163135|0|0|0|0|163135|2840921|200000|0|200000|1578195|0|0|0|99937|0|20965|1899097|0|0|0|0|0|0|1899097|200000|200|0|0|40|941584|0|0|941824|0|0|31|26|309826|28023|98|10|84|1.41|1.31|0.10|108|25|778689|-0.17|35|40|0|3|49|3|0|0|0|0|0|1|0|0|8055466|472519|22585|11765|61676|0|376494|4|1505976|692886|813090|200001|-978689|2284664|692886|1591778|-2|6|371665|1232434|1182195|286044|777733|118418|38708|0|1549488|0|1549488|0|0|28029|0|1|1|0|0
814|8053568|8053568|676330|0|0|676330|0|0|0|0|8729898|7479189|40723|7384175|54291|0|521228|0|0|0|729481|729481|0.08|1.08|1|90|113494|-113404|19432|19211|221|0|0|-113183|0|0|0|0|0|0|0|98608|517690|68050|0|-1|68049|290218|0|1051658|0|0|1341876|218|213199|213417|0|1623342|1290208|0|0|0|124412|1414620|0|0|0|0|1414620|3037962|0|172000|172000|372752|0|0|804230|3407|0|241|1352630|0|0|0|0|0|0|1352630|172000|1000|0|0|449|1683883|0|0|1685332|1|0|0|0|0|0|13|10|18|1.20|1.04|0.02|24|5|270712|0.14|7|6|1|3|6|5|0|0|0|0|0|0|0|0|8053569|729482|0|113495|98558|0|517429|4|2069716|374663|1695053|172001|-270712|2168427|374663|1793764|0|4|710546|0|0|0|0|0|0|0|0|0|0|0|0|13877|0|0|0|0|0
815|8013073|8013073|-143658|0|-214649|70991|0|0|0|0|7869415|1104930|104850|0|1000080|3276358|2762066|0|0|54681|671380|726061|0.09|-|7|204|16|188|0|0|0|0|0|188|0|0|0|0|0|0|0|107488|564080|3310285|0|0|3310285|1348|0|60531|104534|0|166413|248755|0|248755|0|3725453|356809|13182|0|0|43645|413636|1320|0|1320|0|414956|4140409|0|0|0|614|0|0|0|114595|0|425849|541058|0|0|0|0|0|0|541058|0|0|0|1138|3034372|563841|0|0|3599351|1|0|81|76|105435|43110|0|82|0|6.89|6.43|0.80|82|82|3184395|-4.56|41950|45379|0|2|19|2|0|0|0|0|0|1|0|0|8013074|726062|16404|17|107418|0|602222|4|2408890|-125890|2534780|1|-3184395|5593284|-125890|5719174|-5|9|310400|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
816|8013053|8013053|24751|0|0|24751|0|0|0|0|8037804|5191854|199237|20982|4971635|2008531|91172|0|0|187920|558327|746247|0.09|1.16|2|0|3838|-3838|331633|489333|-157700|0|0|-161538|0|0|0|0|0|0|0|69208|327581|960633|0|128727|1089360|287352|32151|3007|2779|0|325289|0|0|0|14836|1429485|0|321614|57310|0|0|378924|452|8|460|51409|430793|1860278|0|0|0|370263|0|0|0|403749|0|145406|919418|0|0|57998|57998|0|57998|977416|57998|236210|0|0|660|645992|0|0|882862|0|0|143|73|109768|27514|15|0|26|1.55|1.55|0.59|15|-11|510067|-1.38|146|194|0|4|19|6|0|0|0|0|0|1|0|0|8013054|746248|56376|3839|88718|0|597315|4|2389259|-594129|2983388|57999|-510067|2841327|-594129|3435456|-1|5|119234|0|0|0|0|0|0|0|0|0|0|0|0|31732|0|0|0|0|0
817|8009543|8009543|571093|0|0|571093|0|0|0|0|8580636|5624474|3338557|0|2285917|594451|1066082|0|0|925085|370544|1295629|0.15|-|1|308|110019|-109711|200596|188011|12585|0|0|-97126|0|0|0|0|0|0|0|37027|236391|281386|0|315245|596631|1557495|0|13064|586|0|1571145|19724|5446|25170|130988|2323934|0|2635693|4955|0|0|2640648|10407|0|10407|160000|2811055|5134989|398027|0|398027|1116574|0|0|0|53988|0|48467|1617056|947582|0|1804145|2751727|0|2751727|4368783|3149754|520200|0|0|0|246006|0|0|766206|0|0|31|27|296650|22017|71|2|72|1.44|1.42|0.12|73|0|706878|1.97|4|12|0|2|3|3|4|1|1|0|0|0|0|0|8009544|1295630|277526|110020|41684|0|866401|4|3465602|377286|3088316|3149755|-1104905|1420752|377286|1043466|2|2|-16304|0|0|0|0|0|0|0|0|0|0|0|0|160000|0|0|0|0|0
818|8006106|8005931|649509|0|3955|645554|0|0|0|0|8655440|6926194|577824|3646847|2701523|938151|126507|0|0|568097|96491|664588|0.08|1.13|1|0|14905|-14905|0|2755|-2755|0|0|-17660|54467|54467|0|0|0|0|54467|30343|102955|49134|0|29949|79083|199414|0|2523|1500|0|203437|4493|743485|747978|87626|1118124|4662065|1102985|117385|0|0|5882435|46751|0|46751|71980|6001166|7119290|0|136|136|5703416|0|0|0|39875|0|52576|5796003|0|0|280986|280986|615077|896063|6692066|281122|200|0|0|274175|152849|0|0|427224|0|0|34|32|250191|29317|9|39|301|0.19|0.06|0.01|49|-252|-4677879|0.30|7|45|0|1|1|7|1|0|0|0|0|0|0|0|8006107|664589|170429|14906|13054|0|466200|4|1864801|-4844452|6709253|281123|4677879|-3094201|-4844452|1750251|11|-7|446088|0|0|0|0|0|0|0|0|0|0|0|2523|71980|0|0|0|0|0
819|7948840|7948840|341100|0|341100|0|0|0|0|0|8289940|6339928|2708565|2688978|942385|1434839|51559|0|0|107635|355979|463614|0.06|1.38|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|48607|307372|84700|0|0|84700|1468280|0|0|0|0|1468280|4700811|1748618|6449429|0|8002409|629561|969657|0|0|0|1599218|0|0|0|22790|1622008|9624417|650000|1198607|1848607|1438027|0|0|0|248460|0|10028|3545122|195235|0|55300|250535|4736997|4987532|8532654|2099142|128285|0|13130|702303|248045|0|0|1091763|0|0|81|64|124201|22419|67|371|83|2.26|0.44|0.01|439|356|4457287|4.35|0|0|0|1|5|1|2|0|0|0|0|0|0|0|7948841|463615|32291|1|56957|0|374367|4|1497467|2384652|-887185|2099143|-1827822|1226146|1226146|0|1|3|1949450|2844642|1438027|0|1438027|0|208008|1198607|0|0|0|0|0|0|3279465|1|1|0|1
820|7903367|7903367|-35690|9004|-91161|46467|0|0|0|0|7867677|5352449|3461027|729571|1161851|669055|794962|0|0|500807|550404|1051211|0.13|1.03|2|18|51464|-51446|79766|99258|-19492|0|0|-70938|0|0|0|0|0|0|0|53994|425472|398531|0|0|398531|1261559|0|200|57317|0|1319076|98767|216657|315424|30815|2063846|312825|1504568|2759|0|0|1820152|4809|0|4809|0|1824961|3888807|328992|0|328992|287655|0|0|0|60847|0|41083|718577|0|0|656247|656247|0|656247|1374824|985239|500|0|0|35655|2477828|0|0|2513983|1|0|28|35|225810|19116|58|22|20|2.87|2.43|0.10|80|60|1345269|0.56|12|20|0|2|4|4|0|0|0|0|0|0|0|0|7903368|1051212|150242|51465|79830|0|769675|4|3078698|1244915|1833783|985240|-1674261|3767719|1244915|2522804|-1|5|1064525|183369|183369|183369|0|0|0|0|1274912|0|0|0|100|101355|0|0|1|0|0
821|7840304|5192346|0|0|0|0|0|0|0|0|5192346|125023|0|0|125023|0|35783|0|0|14004400|-8972860|5031540|0.97|-|63|0|3494112|-3494112|720207|0|720207|0|0|-2773905|0|0|0|0|0|0|0|0|-11746765|2901|0|-1|2900|28714245|0|247491|0|0|28961736|0|0|0|0|28964636|80036188|6439198|0|0|364771|86840157|0|0|0|0|86840157|115804793|67002567|0|67002567|47867015|0|0|0|0|0|1673817|116543399|0|6308641|0|6308641|666297|6974938|123518337|73311208|1000|0|0|200|-7714744|0|0|-7713544|0|0|0|0|0|0|1337|0|139746|0.25|0.25|0.00|1337|-138409|-87578763|14.57|-2|1.44|4.77%|0|0|0|-10|0.63|-1|9|0|0|0|2|7840305|5031541|4201320|3494113|-1994716|0|-669176|4|-2676706|-46697168|44020462|73311209|46694268|-122682183|-122682183|0|-179|183|-12899012|47867015|47867015|47867015|0|0|0|0|31609694|26118072|28714245|0|247491|0|0|0|1|1|0
822|7792388|7792388|3388|0|2727|661|0|0|0|0|7795776|5608102|973028|3179436|1455638|1021470|47507|0|0|86721|1031976|1118697|0.14|1.48|1|0|70973|-70973|37909|127315|-89406|0|0|-160379|0|0|0|0|0|0|0|155548|716049|0|0|251946|251946|1492084|0|0|777054|0|2269138|0|1748062|1748062|0|4269146|0|197171|21258|0|0|218429|0|0|0|0|218429|4487575|0|0|0|699367|0|0|0|0|0|3071679|3771046|0|0|0|0|0|0|3771046|0|400|0|0|80|716049|0|0|716529|0|0|35|35|222640|29185|70|114|46|1.13|0.67|0.06|184|138|498100|-0.23|16|16|0|2|36|2|0|0|0|0|0|3|0|1|7792389|1118698|26016|70974|153760|0|867947|4|3471789|246154|3225635|1|-498100|3969888|246154|3723734|-1|5|1379604|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
823|7745035|7745035|84146|0|36327|47819|0|0|0|0|7829181|1564741|792484|168218|604039|6536461|129838|0|0|19294|-421153|-401859|(0.05)|3.11|5|0|92000|-92000|58352|134133|-75781|0|0|-167781|0|0|0|0|0|0|0|0|-588934|0|0|10918|10918|534911|0|0|125202|0|660113|36327|0|36327|259806|967164|0|164094|1582|0|0|165676|0|0|0|0|165676|1132840|0|0|0|244359|0|0|0|0|0|911896|1156255|0|0|0|0|0|0|1156255|0|1000|0|0|0|-24415|0|0|-23415|0|0|246|226|34270|28922|25|8|57|0.84|0.81|0.01|34|-23|-189091|0.03|-4|-4|0|7|47|8|0|0|0|0|-1|-4|-1|25|7745036|-401858|5788|92001|-82104|0|-417543|4|-1670171|-459815|-1210356|1|189091|-1859263|-1859263|0|0|4|246278|911896|0|0|0|0|911896|0|0|0|0|0|0|0|0|1|0|0|0
824|7734832|7734832|1554232|0|1474102|80130|1259|0|0|0|9289064|6935075|3691135|0|3243940|3516282|300130|0|0|1043777|-2506200|-1462423|(0.16)|-|1|2529|31929|-29400|0|0|0|0|0|-29400|1300321|0|1300321|278300|0|278300|1022021|0|-1513579|138063|0|15275|153338|7428632|0|55077|31642|0|7515351|590384|171554|761938|0|8430627|1843980|2716184|0|0|38412|4598576|1283|0|1283|463007|5062866|13493493|1425739|0|1425739|4512547|0|1240340|0|490980|0|612974|8282580|0|0|0|0|0|0|8282580|1425739|1752975|0|6033903|2720048|-5296013|0|0|5210913|0|0|96|112|69061|31395|351|40|237|1.02|0.93|0.01|391|153|148047|-0.87|-78|-46|0|1|2|1|0|0|10|0|0|0|0|0|7734833|-1462422|313133|31930|-406101|0|-1401384|4|-5605538|-1363652|-4241886|1425740|1210314|-8241592|-8241592|0|-2|6|2014816|3249510|3249510|770682|679226|1799602|0|0|4795515|2784100|4795420|394677|0|1931352|0|0|1|0|0
825|7734226|7734226|250050|0|0|250050|0|124515|0|0|7984276|4692101|4039851|-1315|653565|516174|27739|0|0|119162|2629100|2748262|0.34|-|2|207|583|-376|121173|124515|-3342|0|0|-3718|0|0|0|0|0|0|0|400355|2225027|1687166|0|0|1687166|4005037|0|30814|2932|0|4038783|80450|100|80550|1956|5808455|0|297176|28541|0|3563357|3889074|930|0|930|86763|3976767|9785222|0|253758|253758|2050907|0|0|0|400917|0|19156|2724738|0|0|0|0|1527180|1527180|4251918|253758|200|0|32921|40|5500143|0|0|5533304|1|0|34|25|309369|20647|189|6|160|2.13|2.10|0.17|195|36|3083717|-0.52|4510|4714|0|1|2|1|0|0|0|0|0|1|0|0|7734227|2748263|35749|584|420563|0|2291368|4|9165471|1635454|7530017|253759|-3070818|11982530|1635454|10347076|-1|5|1174214|0|0|0|0|0|0|0|0|12899|0|0|0|20574|0|0|0|0|0
826|7636876|7636876|4303257|6756|86556|4209945|0|0|0|0|11940133|5009894|1362252|1657|3645985|3978566|1635067|0|0|1304361|12245|1316606|0.11|1.09|2|152|0|152|0|354|-354|23696|0|23494|0|0|0|0|0|0|0|0|35739|92920|0|-335|92585|1058135|0|0|726579|0|1784714|123714|60500|184214|228869|2290382|20473526|1306457|7650|0|6756|21794389|0|0|0|140405|21934794|24225176|0|0|0|117428|0|136595|0|20147206|0|-18724690|1676539|0|0|0|0|25856674|25856674|27533213|0|2043100|0|5545496|62445|-10959078|0|0|-3308037|0|0|70|75|101825|53048|51|13|9|1.37|1.26|0.00|64|55|613843|-0.07|0|0|0|0|0|3|0|0|0|0|0|0|0|0|7636877|1316607|391308|1|1959|0|923339|4|3693354|292389|3400965|1|-613843|4307196|292389|4014807|-1|5|11456277|115000|45000|0|45000|0|40000|0|0|0|0|0|0|0|0|0|0|0|0
827|7358569|7358569|8872|0|0|8872|0|6400|0|0|7367441|1054590|281984|0|772606|3628863|177134|0|0|359557|2147297|2506854|0.34|-|7|1|0|1|94|34|60|0|0|61|0|0|0|0|0|0|0|313429|1833929|71208|0|465|71673|13236325|0|0|89359|0|13325684|0|2569|2569|404|13400330|7755445|48540|56836|0|327867|8188688|0|0|0|0|8188688|21589018|0|5000|5000|187277|0|0|0|169791|0|136401|498469|0|0|0|0|0|0|498469|5000|10710|0|121173|2557135|18401531|0|0|21090549|1|0|84|80|91982|45361|657|1|65|26.88|26.88|0.00|657|593|12901861|-0.03|0|0|0|0|1|1|0|0|0|0|0|0|0|0|7358570|2506855|107867|1|343568|0|2055419|4|8221678|2207571|6014107|5001|-3349257|11565933|2207571|9358362|-2|6|5679917|0|0|0|0|0|0|0|0|9552605|0|0|0|0|0|0|0|1|0
828|7340267|7340267|-49249|0|-49974|725|0|0|0|0|7291018|690718|369703|0|321015|6053888|141341|27387|0|27975|377096|405071|0.06|-|11|450|0|450|181|266|-85|0|0|365|0|0|0|0|0|0|0|64986|312475|846504|0|8781|855285|673192|0|38752|0|0|711944|102927|0|102927|13785|1683941|0|73262|1140|0|0|74402|11006|0|11006|0|85408|1769349|0|0|0|34831|0|0|0|316712|0|302533|654076|0|0|0|0|0|0|654076|0|34684|0|0|768114|312475|0|0|1115273|1|0|228|232|31639|26094|33|54|18|2.57|2.42|0.48|88|69|1029865|-2.11|0|0|0|4|86|4|0|0|0|0|0|4|0|0|7340268|405072|8393|1|60335|0|336343|4|1345373|160795|1184578|1|-1029865|2375237|160795|2214442|-3|7|413348|0|0|0|0|0|0|0|6258|0|6258|0|0|0|0|0|0|0|0
829|7146070|7125737|119064|0|0|119064|0|0|0|0|7244801|6687235|30471|4703110|1953654|80784|96861|0|0|90905|289016|379921|0.05|1.45|0|0|42524|-42524|0|292|-292|0|0|-42816|0|0|0|0|0|0|0|40459|205741|80640|0|417074|497714|2678597|0|15590|97584|0|2791771|40029|229245|269274|-45382|3513377|264736|325894|14391|0|141744|746765|0|0|0|7760|754525|4267902|127|0|127|3004093|0|0|0|78191|0|548402|3630813|0|0|92328|92328|0|92328|3723141|92455|50200|0|0|118148|376413|0|0|544761|0|0|3|2|3573035|40392|137|15|164|0.97|0.89|0.12|152|-12|-117436|-1.07|8|9|0|2|9|2|0|0|0|0|0|0|0|0|7146071|379922|27272|42525|39439|0|270687|4|1082747|-569641|1652388|92456|117309|872982|-569641|1442623|1|3|228172|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
830|7124260|7124260|1317661|0|0|1317661|0|9790|0|0|8441921|1764871|620540|105845|1038486|3700553|1340195|0|0|906478|729824|1636302|0.19|2.12|4|8|0|8|0|115|-115|0|0|-107|0|0|0|0|0|0|0|116755|612962|348595|34373|4279673|4662641|6186913|0|917457|3040541|0|10144911|147495|28350|175845|16561|14999958|25725942|1234516|706494|0|1009393|28676345|72180|0|72180|53366|28801891|43801849|0|0|0|2239918|0|0|5485259|19075246|0|1297098|28097521|0|0|0|0|0|0|28097521|0|4432306|0|21998727|151028|-10877733|0|0|15704328|0|0|101|122|58396|30332|317|36|463|0.53|0.53|0.11|353|-110|-13097563|-2.85|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7124261|1636303|271943|1|116772|0|1247587|4|4990347|-19742718|24733065|1|15063516|-10073169|-19742718|9669548|12|-8|14948010|6644886|2011309|58428|1952881|0|4633577|0|9338424|1965953|0|0|0|0|0|0|1|0|0
831|6940881|6940881|6|0|0|6|0|0|0|0|6940887|6456998|65618|6134623|256757|444780|45416|0|0|3314|-9621|-6307|(0.00)|1.13|0|0|0|0|2226|3937|-1711|0|0|-1711|0|0|0|0|0|0|0|2682|-14014|143586|0|355|143941|10510|0|7192|116215|0|133917|635|510333|510968|0|788826|25734|3193|0|0|0|28927|204|0|204|32086|61217|850043|0|0|0|423067|0|0|0|23735|0|111276|558078|0|0|0|0|304407|304407|862485|0|1000|0|0|200|-13642|0|0|-12442|0|0|15|15|462725|29652|1|29|24|1.41|0.50|0.17|29|6|230748|22.82|0|-|0|8|113|9|0|0|0|0|0|0|0|1|6940882|-6306|994|1|-1539|0|-5762|4|-23047|86807|-109854|1|-230748|207700|86807|120893|40|-36|63771|0|0|0|0|0|0|0|0|0|0|0|0|32086|0|0|0|0|0
832|6844896|6844896|79323|0|0|79323|0|79322|0|0|6924219|505842|100793|0|405049|6094525|27904|0|0|47707|248241|295948|0.04|-|14|0|0|0|120501|159279|-38778|0|0|-38778|0|0|0|0|0|0|0|27975|181488|768356|0|158|768514|0|0|36021|181850|0|217871|3165|0|3165|1700|991250|16961|86756|6747|0|0|110464|0|0|0|0|110464|1101714|0|0|0|10893|0|0|0|216865|0|0|227758|0|0|0|0|0|0|227758|0|7000|0|0|1680|865276|0|0|873956|1|0|61|61|112211|99910|0|2|8|4.35|4.34|0.70|2|-6|763492|-2.60|0|0|0|6|62|7|0|0|0|0|0|2|0|0|6844897|295949|14312|1|39719|0|241917|4|967669|-6722|974391|1|-763492|1731160|-6722|1737882|-3|7|51368|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
833|6829982|6829982|897800|0|181926|715874|0|583514|0|0|7727782|1009955|210219|0|799736|1555161|1000154|0|215068|23080|4139432|4162512|0.54|-|7|201|0|201|1157|0|1157|0|0|1358|0|0|0|0|0|0|0|655153|3485637|3015378|0|0|3015378|470603|0|1067431|-2151|0|1535883|6806|195853|202659|2551|4756471|0|38896|0|0|0|38896|2008|0|2008|0|40904|4797375|0|0|0|4721|0|0|404712|344424|0|133502|887359|0|0|305478|305478|0|305478|1192837|305478|0|0|0|118901|3485637|0|0|3604538|1|0|23|23|296956|67616|25|73|2|5.36|5.13|0.63|98|97|3869112|-0.65|0|0|0|1|167|1|0|0|0|0|1|85|1|1|6829983|4162513|6924|1|662309|0|3493279|4|13973116|851183|13121933|305479|-3869112|17536749|851183|16685566|-1|5|201984|0|0|0|0|0|0|0|453963|0|453963|5418|5418|0|0|0|0|0|0
834|6820144|6820144|0|0|0|0|0|0|0|0|6820144|9425573|16|9113602|311955|5468|155258|0|0|0|-2766155|-2766155|(0.41)|0.74|0|0|0|0|495897|1176668|-680771|0|0|-680771|0|0|0|0|0|0|0|0|-3446926|92451|0|-1|92450|0|0|20289|0|0|20289|0|11280164|11280164|0|11392903|0|0|0|0|0|0|0|0|0|0|0|11392903|0|21977598|21977598|23281|495383|0|0|8|0|4765396|27261666|0|0|0|0|0|0|27261666|21977598|1000|0|0|0|-15869763|0|0|-15868763|-1|0|0|0|0|0|0|437|20|0.42|0.00|0.01|437|417|-15868763|-7.91|0|0|0|1|0|1|-1|2|0|0|0|0|0|0|6820145|-2766154|0|1|-442585|0|-2323570|4|-9294281|-550993|-8743288|21977599|22436141|-53708020|-53708020|0|-19|23|2344753|25835|23281|142|10000|13139|0|2554|0|0|0|0|0|0|6567378|0|1|0|1
835|6790208|6790208|2507500|2777|0|2504723|0|2058140|0|0|9297708|8264934|6998101|0|1266833|1410610|245010|0|0|230056|-852902|-622846|(0.07)|-|1|1042|0|1042|62953|20477|42476|0|0|43518|0|0|0|0|0|0|0|0|-809384|62121|0|0|62121|1741506|0|77144|505243|0|2323893|34720|0|34720|0|2420734|1832583|2146062|3617|0|0|3982262|5859|0|5859|0|3988121|6408855|0|0|0|2613972|0|0|0|234037|0|141156|2989165|0|0|0|0|0|0|2989165|0|3679370|0|1761575|164927|-2186182|0|0|3419690|1|0|31|43|157912|32805|94|2|115|0.81|0.80|0.01|95|-20|-568431|0.10|0|0|0|1|2|3|0|0|0|0|0|0|0|0|6790209|-622845|69017|1|-136464|0|-555398|4|-2221594|-630552|-1591042|1|568431|-2790026|-2790026|0|-1|5|1575188|1126570|1126570|50983|735714|339873|0|0|743227|0|0|0|0|0|0|0|0|0|0
836|6737481|6737481|803796|34551|0|769245|0|0|0|0|7541277|2269970|700977|0|1568993|4357469|395868|51534|0|97828|420142|517970|0.07|-|3|379|0|379|0|0|0|0|0|379|146422|0|146422|0|0|0|146422|77103|489840|1472287|0|60|1472347|72600|0|23204|3106|0|98910|9667|0|9667|5862|1586786|335258|184289|0|0|70357|589904|23860|0|23860|104591|718355|2305141|0|0|0|107180|0|0|0|291355|0|721687|1120222|0|0|0|0|950|950|1121172|0|200|0|0|693929|489840|0|0|1183969|1|0|110|110|61250|39613|4|2|17|1.42|1.41|0.64|5|-12|466564|-2.84|0|0|0|3|9|4|0|0|0|0|0|1|0|0|6737482|517971|29348|1|67223|0|421399|4|1685596|-1011645|2697241|1|-466564|2152159|-1011645|3163804|-1|5|259247|30867|30867|0|0|30867|0|0|44248|0|44248|0|0|104591|0|0|0|0|0
